"_type","email","source"
"EmailItem","support@theodysseyonline.com","https://about.theodysseyonline.com/privacy/"
"EmailItem","info@theodysseyonline.com","https://about.theodysseyonline.com/privacy/"
"EmailItem","help@500px.com","https://about.500px.com/privacy/"
"EmailItem","privacy@23andme.com","https://www.23andme.com/en-int/privacy/"
"EmailItem","privacy@23andme.com","https://www.23andme.com/en-int/privacy/"
"EmailItem","press@23andme.com","https://www.23andme.com/en-int/privacy/"
"EmailItem","euprivacy@underarmour.com","https://account.underarmour.com/privacy"
"EmailItem","kisiselveriler@dogusperakende.com.tr","https://account.underarmour.com/privacy"
"EmailItem","pflee@triple-retail.com","https://account.underarmour.com/privacy"
"EmailItem","help@500px.com","https://about.500px.com/about/privacy/"
"EmailItem","cs@6pm.com","https://www.6pm.com/privacy-policy"
"EmailItem","mailbox@datenschutz-berlin.de","https://1password.com/legal/privacy/"
"EmailItem","privacy@boardingarea.com","https://boardingarea.com/privacy/"
"EmailItem","privacy.office@anthem.com","https://www.anthem.com/privacy/"
"EmailItem","pubsupport@stackcommerce.com","https://boingboing.net/2018/06/10/privacy-by-design-2.html"
"EmailItem","happymutants@boingboing.net","https://boingboing.net/privacy"
"EmailItem","pubsupport@stackcommerce.com","https://boingboing.net/privacy"
"EmailItem","ads@boingboing.net","https://boingboing.net/privacy"
"EmailItem","news@clarivate.com","https://clarivate.com/legal/privacy-statement/"
"EmailItem","data.privacy@clarivate.com","https://clarivate.com/legal/privacy-statement/"
"EmailItem","privacy@esrb.org","https://company.wizards.com/legal/wizards-coasts-privacy-policy"
"EmailItem","dpo@hasbo.com","https://company.wizards.com/legal/wizards-coasts-privacy-policy"
"EmailItem","privacy@tapestry.com","https://de.coach.com/de_DE/privacy.html"
"EmailItem","dataprotection@cryptopia.co.nz","https://www.cryptopia.co.nz/Home/Privacy"
"EmailItem","privacypolicy@cryptopia.co.nz","https://www.cryptopia.co.nz/Home/Privacy"
"EmailItem","dataprotection@b-and-q.co.uk","https://www.diy.com/customer-support/policies/privacy"
"EmailItem","help@drupal.org","https://www.drupal.org/privacy"
"EmailItem","privacy@dhs.gov","https://www.dhs.gov/privacy-policy"
"EmailItem","support@dotabuff.com","https://www.dotabuff.com/pages/privacy"
"EmailItem","support@dotloop.com","https://www.dotloop.com/privacy-policy/"
"EmailItem","privacy@fineartamerica.com","https://fineartamerica.com/termsofuse.html?document=privacypolicy"
"EmailItem","privacy@fineartamerica.com","https://fineartamerica.com/termsofuse.html?document=privacypolicy"
"EmailItem","privacy@airtable.com","https://airtable.com/privacy"
"EmailItem","questions@airtable.com","https://airtable.com/privacy"
"EmailItem","legal@gofundme.com","https://www.gofundme.com/privacy"
"EmailItem","support@gofundme.com","https://www.gofundme.com/privacy"
"EmailItem","privacy@angel.co","https://angel.co/privacy"
"EmailItem","euprivacy@angel.co","https://angel.co/privacy"
"EmailItem","privacy@angel.co","https://angel.co/privacy"
"EmailItem","press@angel.co","https://angel.co/privacy"
"EmailItem","unsubscribe@gaiaonline.com","https://www.gaiaonline.com/info/legal/privacy"
"EmailItem","privacy@gaiaonline.com","https://www.gaiaonline.com/info/legal/privacy"
"EmailItem","info@hypebeast.com","https://hbx.com/privacy"
"EmailItem","info@hypebeast.com","https://hbx.com/privacy"
"EmailItem","harvard@cdsfulfillment.com","https://hbr.org/corporate/privacy-policy"
"EmailItem","data.protection@harvardbusiness.org","https://hbr.org/corporate/privacy-policy"
"EmailItem","hbr@subscription.co.uk","https://hbr.org/corporate/privacy-policy"
"EmailItem","customerservice@harvardbusiness.org","https://hbr.org/corporate/privacy-policy"
"EmailItem","support@gumroad.com","https://gumroad.com/privacy"
"EmailItem","pvmarketing@pearson.com","https://home.pearsonvue.com/Legal/Privacy-and-cookies-policy.aspx"
"EmailItem","contracts@pearson.com","https://home.pearsonvue.com/Legal/Privacy-and-cookies-policy.aspx"
"EmailItem","pvamericassales@pearson.com","https://home.pearsonvue.com/Legal/Privacy-and-cookies-policy.aspx"
"EmailItem","pvamericaschannelsales@pearson.com","https://home.pearsonvue.com/Legal/Privacy-and-cookies-policy.aspx"
"EmailItem","20contracts@pearson.com","https://home.pearsonvue.com/Legal/Privacy-and-cookies-policy.aspx"
"EmailItem","pearsonvuecontracts@pearson.com","https://home.pearsonvue.com/Legal/Privacy-and-cookies-policy.aspx"
"EmailItem","privacy@glhec.org","https://home.mygreatlakes.org/web/about/gl/PrivacyPolicy"
"EmailItem","privacy@cms.hhs.gov","https://www.healthcare.gov/privacy/"
"EmailItem","privacy@helpscout.com","https://www.helpscout.net/company/legal/privacy/"
"EmailItem","pvmarketing@pearson.com","https://home.pearsonvue.com/privacy"
"EmailItem","contracts@pearson.com","https://home.pearsonvue.com/privacy"
"EmailItem","pvamericassales@pearson.com","https://home.pearsonvue.com/privacy"
"EmailItem","pvamericaschannelsales@pearson.com","https://home.pearsonvue.com/privacy"
"EmailItem","20contracts@pearson.com","https://home.pearsonvue.com/privacy"
"EmailItem","pearsonvuecontracts@pearson.com","https://home.pearsonvue.com/privacy"
"EmailItem","info@hypebeast.com","https://hypebeast.com/privacy"
"EmailItem","info@hypebeast.com","https://hypebeast.com/privacy"
"EmailItem","personaldata@hk01.com","https://www.hk01.com/privacy"
"EmailItem","am@enigma.dk","https://informationstudies.ku.dk/calendar/the-eyes-and-ears-of-power--surveillance-history-and-privacy/"
"EmailItem","laura.skouvig@hum.ku.dk","https://informationstudies.ku.dk/calendar/the-eyes-and-ears-of-power--surveillance-history-and-privacy/"
"EmailItem","hello@kahoot.com","https://kahoot.com/privacy-policy/"
"EmailItem","privacy@joinhandshake.com","https://joinhandshake.com/privacy-policy/"
"EmailItem","privacy@joinhandshake.com","https://joinhandshake.com/privacy-policy/"
"EmailItem","privacy@astrologyanswers.com","https://astrologyanswers.com/info/privacy-policy/"
"EmailItem","support@astrologyanswers.com","https://astrologyanswers.com/info/privacy-policy/"
"EmailItem","privacy@astrologyanswers.com","https://astrologyanswers.com/info/privacy-policy/"
"EmailItem","privacy@here.com","https://legal.here.com/en-gb/privacy"
"EmailItem","privacy@here.com","https://legal.here.com/en-gb/privacy"
"EmailItem","lighthouse@voyagegroup.info","https://kamigame.jp/privacy.html"
"EmailItem","billing@leetcode.com","https://leetcode.com/privacy/"
"EmailItem","support@leetcode.com","https://leetcode.com/privacy/"
"EmailItem","feedback@leetcode.com","https://leetcode.com/privacy/"
"EmailItem","privacy@koreaboo.com","https://www.koreaboo.com/privacy-policy/"
"EmailItem","privacy@koreaboo.com","https://www.koreaboo.com/privacy-policy/"
"EmailItem","privacy@iheartradio.com","https://www.iheart.com/content/privacy-and-cookie-notice/"
"EmailItem","privacy@magento.com","https://magento.com/legal/terms/privacy"
"EmailItem","emea_compliance@magento.com","https://magento.com/legal/terms/privacy"
"EmailItem","legal@magento.com","https://magento.com/legal/terms/privacy"
"EmailItem","dataprotection@irishtimes.com","https://www.irishtimes.com/policy-and-terms/privacy-policy"
"EmailItem","services@irishtimes.com","https://www.irishtimes.com/policy-and-terms/privacy-policy"
"EmailItem","preferences@idg.com","https://www.macworld.com/about/privacy.html"
"EmailItem","datarequest@idg.com","https://www.macworld.com/about/privacy.html"
"EmailItem","datarequest@idg.com","https://www.macworld.com/about/privacy.html"
"EmailItem","websites@idg.com","https://www.macworld.com/about/privacy.html"
"EmailItem","gdpr@idgcommunications.com","https://www.macworld.com/about/privacy.html"
"EmailItem","gdprrepresentative@idgcommunications.com","https://www.macworld.com/about/privacy.html"
"EmailItem","preferences@idg.com","https://www.macworld.com/about/privacy.html"
"EmailItem","websites@idg.com","https://www.macworld.com/about/privacy.html"
"EmailItem","feedback@mxtoolbox.com","https://mxtoolbox.com/privacypolicy.aspx"
"EmailItem","braunstrowman@banana-pancakes.com","https://mxtoolbox.com/privacypolicy.aspx"
"EmailItem","ricflair@banana-pancakes.com","https://mxtoolbox.com/privacypolicy.aspx"
"EmailItem","finnbalor@banana-pancakes.com","https://mxtoolbox.com/privacypolicy.aspx"
"EmailItem","burritos@banana-pancakes.com","https://mxtoolbox.com/privacypolicy.aspx"
"EmailItem","randysavage@banana-pancakes.com","https://mxtoolbox.com/privacypolicy.aspx"
"EmailItem","neil@neilpatel.com","https://neilpatel.com/privacy/"
"EmailItem","schoolsupport@myfedloan.org","https://myfedloan.org/general/about/privacy-policy"
"EmailItem","accountinfo@myfedloan.org","https://myfedloan.org/general/about/privacy-policy"
"EmailItem","privacyinfo@ning.com","https://www.ning.com/privacy/"
"EmailItem","support@lucidchart.com","https://www.lucidchart.com/pages/privacy"
"EmailItem","privacy@lucidchart.com","https://www.lucidchart.com/pages/privacy"
"EmailItem","support@lucidchart.com","https://www.lucidchart.com/pages/privacy"
"EmailItem","support@namely.com","https://www.namely.com/privacy/"
"EmailItem","info@namely.com","https://www.namely.com/privacy/"
"EmailItem","support@namely.com","https://www.namely.com/privacy/"
"EmailItem","name@company.com","https://go.chatwork.com/privacy.html"
"EmailItem","privacy@chatwork.com","https://go.chatwork.com/privacy.html"
"EmailItem","info@pixlr.com","https://pixlr.com/privacy-policy"
"EmailItem","help@moz.com","https://moz.com/terms-of-use"
"EmailItem","legal@moz.com","https://moz.com/terms-of-use"
"EmailItem","help@moz.com","https://moz.com/terms-of-use"
"EmailItem","info@pixlr.com","http://pixlr.com/privacy-policy"
"EmailItem","info@kitco.com","https://online.kitco.com/legal/privacy-policy"
"EmailItem","privacy@kitco.com","https://online.kitco.com/legal/privacy-policy"
"EmailItem","support@overbuff.com","https://www.overbuff.com/pages/privacy"
"EmailItem","support@poshmark.com","https://poshmark.com/privacy"
"EmailItem","support@starsaccount.eu","https://www.pokerstars.eu/de/poker/room/privacy/"
"EmailItem","abuse@protonmail.ch","https://protonmail.com/privacy-policy"
"EmailItem","contact@protonmail.ch","https://protonmail.com/privacy-policy"
"EmailItem","admin@clien.net","https://www.clien.net/service/cs/privacy"
"EmailItem","info@qiita.com","https://qiita.com/privacy"
"EmailItem","jpom@uoregon.edu","https://registrar.uoregon.edu/records-privacy"
"EmailItem","registrar@uoregon.edu","https://registrar.uoregon.edu/records-privacy"
"EmailItem","support@scotch.io","https://scotch.io/privacy"
"EmailItem","hi@seatgeek.com","https://seatgeek.com/privacy"
"EmailItem","privacy@sonobi.com","https://slate.com/privacy"
"EmailItem","slateoffice@slate.com","https://slate.com/privacy"
"EmailItem","advertise@slate.com","https://slate.com/privacy"
"EmailItem","gdpr@slate.com","https://slate.com/privacy"
"EmailItem","feedback@slate.com","https://slate.com/privacy"
"EmailItem","privacy@sailthru.com","https://slate.com/privacy"
"EmailItem","gdpr@slate.com","https://slate.com/privacy"
"EmailItem","privacy@whois.com","https://shop.whois.com/privacy/privacy"
"EmailItem","privacy@whois.com","https://shop.whois.com/privacy/cookies"
"EmailItem","operations@snopes.com","https://www.snopes.com/privacy-policy/"
"EmailItem","operations@snopes.com","https://www.snopes.com/privacy-policy/"
"EmailItem","john.smith@gmail.com","https://smash.gg/about/privacy"
"EmailItem","hello@smash.gg","https://smash.gg/about/privacy"
"EmailItem","hello@smash.gg","https://smash.gg/about/privacy"
"EmailItem","info@smartasset.com","https://smartasset.com/privacy"
"EmailItem","info@smartasset.com","https://smartasset.com/privacy"
"EmailItem","info@smartasset.com","https://smartasset.com/privacy"
"EmailItem","admin@slidescarnival.com","https://www.slidescarnival.com/copyright-and-legal-information"
"EmailItem","slidescarnival@gmail.com","https://www.slidescarnival.com/copyright-and-legal-information"
"EmailItem","admin@slidescarnival.com","https://www.slidescarnival.com/copyright-and-legal-information"
"EmailItem","ict.support@sydney.edu.au","https://sydney.edu.au/privacy-statement.html"
"EmailItem","ict.support@sydney.edu.aul","https://sydney.edu.au/privacy-statement.html"
"EmailItem","privacy.enquiries@sydney.edu.au","https://sydney.edu.au/privacy-statement.html"
"EmailItem","dmt.info@sydney.edu.au","https://sydney.edu.au/privacy-statement.html"
"EmailItem","support@tenor.com","https://tenor.com/legal-privacy"
"EmailItem","support@thesimsresouce.com","http://test.thesimsresource.com/helpcenter/privacy"
"EmailItem","support@thesimsresouce.com","https://www.thesimsresource.com/helpcenter/privacy"
"EmailItem","help@teamtreehouse.com","https://teamtreehouse.com/privacy"
"EmailItem","help@teamtreehouse.com","https://teamtreehouse.com/privacy"
"EmailItem","support@superteacherworksheets.com","https://www.superteacherworksheets.com/privacy-policy.html"
"EmailItem","support@thesimsresouce.com","https://thesimsresource.com/helpcenter/privacy"
"EmailItem","privacy@tivo.com","https://www.themoviedb.org/privacy-policy"
"EmailItem","dpo@tfl.gov.uk","https://tfl.gov.uk/corporate/privacy-and-cookies/"
"EmailItem","unsubscribe@tfl.gov.uk","https://tfl.gov.uk/corporate/privacy-and-cookies/"
"EmailItem","dpo@standard.co.uk","https://www.standard.co.uk/service/privacy-policy-6925316.html"
"EmailItem","dpo@tfl.gov.uk","https://tfl.gov.uk/corporate/privacy-and-cookies/cookies"
"EmailItem","webmaster@uiowa.edu","https://uiowa.edu/homepage/online-privacy-information"
"EmailItem","dpo@unity3d.com","https://unity3d.com/legal/privacy-policy"
"EmailItem","data.protection@sagepub.com","https://us.sagepub.com/en-us/nam/privacy-policy"
"EmailItem","marketingservices@sagepub.com","https://us.sagepub.com/en-us/nam/privacy-policy"
"EmailItem","privacy@transferwise.com","https://transferwise.com/de/privacy-policy"
"EmailItem","bugbounty@verywell.com","https://www.verywellfit.com/legal"
"EmailItem","optout@verywell.com","https://www.verywellfit.com/legal"
"EmailItem","security@verywell.com","https://www.verywellfit.com/legal"
"EmailItem","safeharboragent@about.com","https://www.verywellfit.com/legal"
"EmailItem","contact@verywell.com","https://www.verywellfit.com/legal"
"EmailItem","privacy@ask.co.uk","https://www.verywellfit.com/legal"
"EmailItem","privacy@verywell.com","https://www.verywellfit.com/legal"
"EmailItem","privacy@ask.co.uk","https://www.verywellfit.com/legal"
"EmailItem","privacy@verywell.com","https://www.verywellfit.com/legal"
"EmailItem","contact@verywell.com","https://www.verywellfit.com/legal"
"EmailItem","safeharboragent@about.com","https://www.verywellfit.com/legal"
"EmailItem","john.c.miller.1983@gmail.com","https://uniregistry.com/security"
"EmailItem","bugbounty@verywell.com","https://www.verywellmind.com/legal"
"EmailItem","optout@verywell.com","https://www.verywellmind.com/legal"
"EmailItem","security@verywell.com","https://www.verywellmind.com/legal"
"EmailItem","safeharboragent@about.com","https://www.verywellmind.com/legal"
"EmailItem","contact@verywell.com","https://www.verywellmind.com/legal"
"EmailItem","privacy@ask.co.uk","https://www.verywellmind.com/legal"
"EmailItem","privacy@verywell.com","https://www.verywellmind.com/legal"
"EmailItem","privacy@ask.co.uk","https://www.verywellmind.com/legal"
"EmailItem","privacy@verywell.com","https://www.verywellmind.com/legal"
"EmailItem","contact@verywell.com","https://www.verywellmind.com/legal"
"EmailItem","safeharboragent@about.com","https://www.verywellmind.com/legal"
"EmailItem","support@vocabulary.com","https://www.vocabulary.com/privacy/"
"EmailItem","support@vsco.co","https://vsco.co/about/privacy_policy"
"EmailItem","privacy@ziffdavis.com","http://www.ziffdavis.com/privacy-policy?europe=true"
"EmailItem","dpo@ziffdavis.com","http://www.ziffdavis.com/privacy-policy?europe=true"
"EmailItem","info@tvtime.com","https://www.tvtime.com/privacy"
"EmailItem","privacy@condenast.it","https://www.wired.it/servizi/privacy/"
"EmailItem","privacy@condenast.it","https://www.wired.it/servizi/privacy/"
"EmailItem","safeharbor@aboutespanol.com","https://www.aboutespanol.com/legal"
"EmailItem","permissions@about.com","https://www.aboutespanol.com/legal"
"EmailItem","privacy@ask.co.uk","https://www.aboutespanol.com/legal"
"EmailItem","privacy@aboutespanol.com","https://www.aboutespanol.com/legal"
"EmailItem","contact@aboutespanol.com","https://www.aboutespanol.com/legal"
"EmailItem","permissions@about.com","https://www.aboutespanol.com/legal"
"EmailItem","bugbounty@aboutespanol.com","https://www.aboutespanol.com/legal"
"EmailItem","security@aboutespanol.com","https://www.aboutespanol.com/legal"
"EmailItem","optout@aboutespanol.com","https://www.aboutespanol.com/legal"
"EmailItem","advertise@dotdash.com","https://www.aboutespanol.com/legal"
"EmailItem","webmaster@abdwap2.com","https://www.abdwap2.com/privacy-policy.htm"
"EmailItem","privacy@touchnet.com","https://www.touchnet.com/en/privacy-policy"
"EmailItem","wizzair_dpo@wizzair.com","https://wizzair.com/en-gb/legal/privacy-notice/"
"EmailItem","ugyfelszolgalat@naih.hu","https://wizzair.com/en-gb/legal/privacy-notice/"
"EmailItem","info@adreactor.com","https://www.adreactor.com/info/privacy.html"
"EmailItem","info@adorama.com","https://www.adorama.com/catalog.tpl?op=privacy_policy_popup"
"EmailItem","e1615519414446acab61610308049b1b@sentry.1mg.com","https://www.1mg.com/PrivacyPolicy"
"EmailItem","care@1mg.com","https://www.1mg.com/PrivacyPolicy"
"EmailItem","dmcaregisteredagent@uhc.com","https://www.uhc.com/privacy/terms-of-use"
"EmailItem","privacy@ap.org","https://www.ap.org/privacy-policy"
"EmailItem","compliance@amateurcommunity.com","https://www.amateurcommunity.com/legal/privacy.html"
"EmailItem","support@amateurcommunity.com","https://www.amateurcommunity.com/legal/privacy.html"
"EmailItem","accounts@ar15.com","https://www.ar15.com/about/privacy.html"
"EmailItem","webmaster@ar15.com","https://www.ar15.com/about/privacy.html"
"EmailItem","advertise@ar15.com","https://www.ar15.com/about/privacy.html"
"EmailItem","privacy@appfolio.com","https://www.appfolio.com/privacy"
"EmailItem","support@crashlytics.com","https://www.autoscout24.it/company/privacy/"
"EmailItem","servizio.clienti@autoscout24.it","https://www.autoscout24.it/company/privacy/"
"EmailItem","privacy@coxinc.com","https://www.ajc.com/privacy_policy/"
"EmailItem","support@crashlytics.com","https://www.autoscout24.it/azienda/privacy/"
"EmailItem","servizio.clienti@autoscout24.it","https://www.autoscout24.it/azienda/privacy/"
"EmailItem","answerme@aviasales.ru","https://www.aviasales.ru/privacy"
"EmailItem","support@advfn.com","https://de.advfn.com/common/legal/privacy"
"EmailItem","support@advfn.de","https://de.advfn.com/common/legal/privacy"
"EmailItem","dpo@advfn.com","https://de.advfn.com/common/legal/privacy"
"EmailItem","service.en@bet-at-home.com","https://www.bet-at-home.com/en/privacypolicy"
"EmailItem","bluestacks@gdpr-rep.com","https://www.bluestacks.com/de/terms-and-privacy.html"
"EmailItem","privacy@bluestacks.com","https://www.bluestacks.com/de/terms-and-privacy.html"
"EmailItem","answerme@aviasales.ru","http://www.aviasales.ru/privacy"
"EmailItem","example@gmail.com","https://www.budsgunshop.com/catalog/privacy.php"
"EmailItem","privacy@blueapron.com","https://www.blueapron.com/pages/privacy"
"EmailItem","customizedads@blueapron.com","https://www.blueapron.com/pages/privacy"
"EmailItem","contact@blueapron.com","https://www.blueapron.com/pages/privacy"
"EmailItem","privacy@braze.com","https://www.braze.com/privacy/"
"EmailItem","privacy@casa.it","https://www.casa.it/casait/privacy"
"EmailItem","privacy@bluejeans.com","https://www.bluejeans.com/privacy-policy"
"EmailItem","webmaster@calciomercato.com","https://www.calciomercato.com/about/privacy"
"EmailItem","20minutoseditora@20minutos.es","https://www.20minutos.es/documento/privacy/"
"EmailItem","lablogoteca@20minutos.es","https://www.20minutos.es/documento/privacy/"
"EmailItem","premios20blogs@20minutos.es","https://www.20minutos.es/documento/privacy/"
"EmailItem","dpo@20minutos.es","https://www.20minutos.es/documento/privacy/"
"EmailItem","20minutoseditora@20minutos.es","https://www.20minutos.es/documento/privacy/"
"EmailItem","info@bustle.com","https://www.bustle.com/privacy"
"EmailItem","legal@bluehost.com","https://www.bluehost.com/terms/privacy-policy"
"EmailItem","tos@bluehost.com","https://www.bluehost.com/terms/privacy-policy"
"EmailItem","request@privacy.ccpgames.com","https://www.ccpgames.com/privacy-policy"
"EmailItem","request@pricay.ccpgames.com","https://www.ccpgames.com/privacy-policy"
"EmailItem","webmaster@bankrate.com","https://www.bankrate.com/privacy/"
"EmailItem","privacy@clasohlson.se","https://www.clasohlson.com/de/c/privacystatement"
"EmailItem","kundenservice@clasohlson.de","https://www.clasohlson.com/de/c/privacystatement"
"EmailItem","privacy@corelogicsolutions.co.uk","https://www.corelogic.com/privacy.aspx"
"EmailItem","mwynn@corelogic.com","https://www.corelogic.com/privacy.aspx"
"EmailItem","copyright@codechef.com","https://www.codechef.com/privacy-policy"
"EmailItem","privacy@prometheusgm.com","https://www.billboard.com/p/privacy-policy"
"EmailItem","contact@criteo.com","https://www.criteo.com/privacy/"
"EmailItem","dpo@criteo.com","https://www.criteo.com/privacy/"
"EmailItem","name@mail.com","https://www.criteo.com/privacy/"
"EmailItem","webservice@contactcostco.ca","https://www.costco.ca/privacy-policy.html"
"EmailItem","costconews@online.costco.ca","https://www.costco.ca/privacy-policy.html"
"EmailItem","john@example.ca","https://www.costco.ca/privacy-policy.html"
"EmailItem","service@contactcostco.ca","https://www.costco.ca/privacy-policy.html"
"EmailItem","verify@gotmyrx.com","https://www.costco.ca/privacy-policy.html"
"EmailItem","john@example.com","https://www.costco.ca/privacy-policy.html"
"EmailItem","info@cultofmac.com","https://www.cultofmac.com/privacy-policy/"
"EmailItem","privacy@bunnings.com.au","https://www.bunnings.com.au/privacy-statement"
"EmailItem","privacy@customink.com","https://www.customink.com/about/privacy"
"EmailItem","legal@customink.com","https://www.customink.com/about/privacy"
"EmailItem","data.controller@corsair.com","https://www.corsair.com/de/de/privacy-policy"
"EmailItem","contact@criteo.com","https://www.criteo.com/privacy/corporate-privacy-policy/"
"EmailItem","dpo@criteo.com","https://www.criteo.com/privacy/corporate-privacy-policy/"
"EmailItem","privacy@bunnings.com.au","https://www.bunnings.com.au/privacy-policy"
"EmailItem","sales@digikey.com","https://www.digikey.com/en/help/Privacy"
"EmailItem","privacy@digikey.com","https://www.digikey.com/en/help/Privacy"
"EmailItem","eu.support@digikey.com","https://www.digikey.com/en/help/Privacy"
"EmailItem","coppa@dreamwidth.org","https://www.dreamwidth.org/legal/privacy"
"EmailItem","privacy@dreamwidth.org","https://www.dreamwidth.org/legal/privacy"
"EmailItem","2db1fe908c734593b15029361071c2a4@sentry.io","https://www.delish.com/about/a452/privacy-policy/"
"EmailItem","customercare@hearstmags.com","https://www.delish.com/about/a452/privacy-policy/"
"EmailItem","webfeedback@seventeen.com","https://www.delish.com/about/a452/privacy-policy/"
"EmailItem","support@dietdoctor.com","https://www.dietdoctor.com/terms"
"EmailItem","support@dietdoctor.com","https://www.dietdoctor.com/terms"
"EmailItem","privacypolicy@att.com","https://www.directvnow.com/privacy"
"EmailItem","daniela.duda@elastic.co","http://www.elastic.co/legal/privacy-statement"
"EmailItem","privacy@elastic.co","http://www.elastic.co/legal/privacy-statement"
"EmailItem","sales@digikey.com","https://www.digikey.com/en/help/privacy"
"EmailItem","privacy@digikey.com","https://www.digikey.com/en/help/privacy"
"EmailItem","eu.support@digikey.com","https://www.digikey.com/en/help/privacy"
"EmailItem","daniela.duda@elastic.co","https://www.elastic.co/legal/privacy-statement"
"EmailItem","privacy@elastic.co","https://www.elastic.co/legal/privacy-statement"
"EmailItem","privacy@dezeen.com","https://www.dezeen.com/privacy-notice/"
"EmailItem","pauline@dezeen.com","https://www.dezeen.com/privacy-notice/"
"EmailItem","support@elitedaily.com","https://www.elitedaily.com/privacy"
"EmailItem","info@elitedaily.com","https://www.elitedaily.com/privacy"
"EmailItem","2db1fe908c734593b15029361071c2a4@sentry.io","https://www.esquire.com/about/a2170/privacy-policy/"
"EmailItem","customercare@hearstmags.com","https://www.esquire.com/about/a2170/privacy-policy/"
"EmailItem","webfeedback@seventeen.com","https://www.esquire.com/about/a2170/privacy-policy/"
"EmailItem","privacyrequest@cancer.org","https://www.cancer.org/about-us/policies/privacy-statement.html"
"EmailItem","legal@evite.com","https://www.evite.com/content/privacy_policy"
"EmailItem","a8cbaefa496646c8b7b073ac8719292b@app.getsentry.com","https://www.evite.com/content/privacy_policy"
"EmailItem","support@evite.com","https://www.evite.com/content/privacy_policy"
"EmailItem","dpo@fool.com","https://www.fool.com/legal/privacy-statement/"
"EmailItem","usgdprdelete@fool.com","https://www.fool.com/legal/privacy-statement/"
"EmailItem","cs@fool.com","https://www.fool.com/legal/privacy-statement/"
"EmailItem","usgdprinfo@fool.com","https://www.fool.com/legal/privacy-statement/"
"EmailItem","2db1fe908c734593b15029361071c2a4@sentry.io","https://www.elle.com/about/a12522/privacy-policy/"
"EmailItem","customercare@hearstmags.com","https://www.elle.com/about/a12522/privacy-policy/"
"EmailItem","webfeedback@seventeen.com","https://www.elle.com/about/a12522/privacy-policy/"
"EmailItem","global.data.protection@ey.com","http://www.ey.com/gl/en/home/privacy"
"EmailItem","privacy@fandango.com","https://www.fandango.com/policies/privacy-policy"
"EmailItem","20privacy@fandango.co","https://www.fandango.com/policies/privacy-policy"
"EmailItem","customerservice@movietickets.com","https://www.fandango.com/policies/privacy-policy"
"EmailItem","contact@embratoria.tv","https://www.embratoria.tv/p/privacy-policy.html"
"EmailItem","webmaster@geogebra.org","http://www.geogebra.org/privacy"
"EmailItem","office@geogebra.org","http://www.geogebra.org/privacy"
"EmailItem","legal@entrepreneur.com","https://www.entrepreneur.com/privacy-policy"
"EmailItem","webmaster@entrepreneur.com","https://www.entrepreneur.com/privacy-policy"
"EmailItem","unsubscribe@entrepreneur.com","https://www.entrepreneur.com/privacy-policy"
"EmailItem","info@planetsport.com","https://www.football365.com/privacy-and-cookies-notice"
"EmailItem","info@planetsport.com","https://www.football365.com/privacy-and-cookies-notice"
"EmailItem","legal@g2crowd.com","https://www.g2crowd.com/static/privacy"
"EmailItem","privacy@g2crowd.com","https://www.g2crowd.com/static/privacy"
"EmailItem","privacy@gettyimages.com","https://www.gettyimages.de/company/privacy-policy"
"EmailItem","privacy@etoro.com","https://www.etoro.com/customer-service/privacy/"
"EmailItem","info@innovamedia.it","https://www.guidafisco.it/privacy/"
"EmailItem","cea@gtbank.com","https://www.gtbank.com/privacy-policy"
"EmailItem","privacy@justpremium.com","http://www.hitc.com/en-gb/privacy-policy.html"
"EmailItem","privacy@hitc.com","http://www.hitc.com/en-gb/privacy-policy.html"
"EmailItem","privacy@playgroundxyz.com","http://www.hitc.com/en-gb/privacy-policy.html"
"EmailItem","newsroom@hitc.com","http://www.hitc.com/en-gb/privacy-policy.html"
"EmailItem","rgpd@adyoulike.com","http://www.hitc.com/en-gb/privacy-policy.html"
"EmailItem","privacy@umn.edu","https://www.healthprivacy.umn.edu/training/check-training-records"
"EmailItem","heather.mcclane@ihs.gov","https://www.hhs.gov/privacy.html"
"EmailItem","beth.killoran@hhs.gov","https://www.hhs.gov/privacy.html"
"EmailItem","matthew.olsen@hhs.gov","https://www.hhs.gov/privacy.html"
"EmailItem","julia.white@hhs.gov","https://www.hhs.gov/privacy.html"
"EmailItem","gary.cochran@acf.hhs.gov","https://www.hhs.gov/privacy.html"
"EmailItem","celeste.dade-vinson@nih.gov","https://www.hhs.gov/privacy.html"
"EmailItem","kamran.khaliq@oig.hhs.gov","https://www.hhs.gov/privacy.html"
"EmailItem","jellis@hrsa.gov","https://www.hhs.gov/privacy.html"
"EmailItem","sop@oig.hhs.gov","https://www.hhs.gov/privacy.html"
"EmailItem","jacques.newgen@acl.hhs.gov","https://www.hhs.gov/privacy.html"
"EmailItem","cullen.cowley@fda.hhs.gov","https://www.hhs.gov/privacy.html"
"EmailItem","ammar.ahmad@samhsa.hhs.gov","https://www.hhs.gov/privacy.html"
"EmailItem","tim.erny@ahrq.hhs.gov","https://www.hhs.gov/privacy.html"
"EmailItem","emery.csulak@cms.hhs.gov","https://www.hhs.gov/privacy.html"
"EmailItem","vhz4@cdc.gov","https://www.hhs.gov/privacy.html"
"EmailItem","privacy@umn.edu","https://www.healthprivacy.umn.edu/training/training-instructions"
"EmailItem","appellateauthority@goindigo.in","https://www.goindigo.in/information/privacy.html?linkNav=privacy_footer"
